conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1756642773732876798,"Sun Feb 11 11:34:08 +0000 2024",0,"Oligarki Jokowi dkk di istana presiden area Merekayasa Pemilu dan Pilpres.. Potensi Kekacauan dan khaos tidak terhindarkan.. CC. @KPU_ID @Metro_TV @bawaslu_RI @KawalPemilu_org @ganjarpranowo @prabowogibran02 @SOBAT_ANIES @setpresRI @bahlillahadalia https://t.co/MN34uqPf8M",1756642773732876798,https://pbs.twimg.com/media/GGDZSodbcAAWT4n.jpg,,in,"Tebet, Indonesia",0,0,1,https://x.com/sumpanto/status/1756642773732876798,1605195051084435457,sumpanto
1756634087685853368,"Sun Feb 11 10:59:37 +0000 2024",5,"padahal dah dijawab berkali² bjir di desak anies interview sama wartawan portal berita even debat disinggung juga. Ini mah lu aja yg gamau tau wkwk",1756634087685853368,,,in,iKON,0,0,1,https://x.com/daeyooooooo/status/1756634087685853368,900730350774607876,daeyooooooo
1756597390432428410,"Sun Feb 11 11:11:33 +0000 2024",341,"@elisa_jkt Anies ga punya temen",1756637089758900547,,elisa_jkt,in,Azeroth,41,52,35,https://x.com/fachmiza/status/1756637089758900547,71555123,fachmiza
1756638185759867130,"Sun Feb 11 11:15:54 +0000 2024",27,"terlepas dari pendukungnya yg kadang emang over aku juga heran knpa anies yg status quo nya emg udah cukup oke dibanding yg lain terus-terusan digorng kanan-kiri",1756638185759867130,,,in,idk,0,1,4,https://x.com/faeuty/status/1756638185759867130,1280067141220196352,faeuty
1756641435359793655,"Sun Feb 11 11:28:49 +0000 2024",14,"Lagi rame sama cara parenting Anies. Tapi jujur ternyata berasa banget dampak dari punya ayah/orang tua yang bisa mengapresiasi anaknya dengan baik &amp;/ showing their love to their kids. Bisa gak sesulit itu untuk open up about my feelings or show some love to each other. ️ https://t.co/JtAfba8JUu",1756641435359793655,https://pbs.twimg.com/media/GGDYDd_aMAAg0xF.jpg,,in,,0,2,0,https://x.com/zipppiey/status/1756641435359793655,1264821080578899968,zipppiey
1756638783662162058,"Sun Feb 11 11:18:17 +0000 2024",0,"Pak Anies ini memang tipe pendobrak kemapanan",1756638783662162058,,,in,,0,0,0,https://x.com/uminurchayatii/status/1756638783662162058,232044942,uminurchayatii
1756639907844698416,"Sun Feb 11 11:22:45 +0000 2024",8,"honestly if anies does win the election this account deserves to get more than a simple thank you from the whole 01 team because they did a splendid job in promoting anies even had a way better PR campaign strategy than what the actual timses themselves did",1756639907844698416,,,en,"very personal acc, 📌 for more",0,0,1,https://x.com/blossxmy/status/1756639907844698416,1333884885321191425,blossxmy
1756633222849650928,"Sun Feb 11 10:56:11 +0000 2024",980,"Kebahagiaan tersendiri buat kami bisa berbagi di Jis kemarin. Sedikit banyak bisa membantu dan berbagi kepada yang hadir Saya share video nya disini yaaa Bersama Ketum Sobat Anies dan relawan Sobat Anies yang memilih mendampingi anggota untuk berba #SobatAnies #AMINAjaDulu https://t.co/u9M74G9k9I",1756633222849650928,https://pbs.twimg.com/ext_tw_video_thumb/1756632334856818688/pu/img/5xgQjckcxVVS1V8e.jpg,,in,"Yogyakarta, Indonesia",4,14,294,https://x.com/MissKoral/status/1756633222849650928,1417489643759710208,MissKoral
1756545903463133304,"Sun Feb 11 11:13:15 +0000 2024",123,"Yes I used to hate pak Anies because of 2017 which I am deeply regret cause I'm immature to hate on him for something he didn't do. Tapi soal sempet ke 01 aku beneran kok kemaren sempet ke 01 bukan buzzer yg mau giring opini buat milih 03. https://t.co/c6QiuHG12H",1756637517145907375,,checkoves,en,"Chulalongkorn University",2,1,9,https://x.com/checkoves/status/1756637517145907375,1069550979131920385,checkoves
1756640104234553450,"Sun Feb 11 11:23:32 +0000 2024",0,"Apasih ham ilham. Justru klo emg jelek ya dibilang jelek nantipun kalo anies jelek ya bilang aja jelek. Kebiasaan nyebokin mulu sih lu. Gak pernah ngeritik kubu sendiri ya?",1756640104234553450,,,in,Malang,0,0,0,https://x.com/Nurulbona/status/1756640104234553450,80223555,Nurulbona
1756642448191983908,"Sun Feb 11 11:32:51 +0000 2024",0,"anies merangkul kami si liberal merangkul kawan-kawan konservatif pula. bekingannya yang memang agak-agak.",1756642448191983908,,,in,"Malang, Jawa Timur",0,0,0,https://x.com/hirediox/status/1756642448191983908,1099123331486248961,hirediox
1756623872361972186,"Sun Feb 11 11:21:23 +0000 2024",536,"@realfedinuril @Dwiayunee Puterin lagu Ayat-Ayat Cinta yg dinyanyiin Pak Anies &amp; Bu Mega aja Bang. Minimal sejamlah biar kembali sadar.",1756639562124894243,,realfedinuril,in,"The Netherlands",0,2,19,https://x.com/Reswara_/status/1756639562124894243,2446727592,Reswara_
1756636586811531736,"Sun Feb 11 11:09:33 +0000 2024",4,"Berarti lbih berhasil fpi pas 2019 bisa ngebranding prabowo yg gk islamis tampak begitu islamis prabowo yg dulu nasionalis bisa tampak begitu agamis itu berarti politik identitasnya berhasil hanya saja dia gk lolos pemilu anies lolos pilgub gitu aja sih",1756636586811531736,,,in,kedaton,0,0,2,https://x.com/hamba_sahaaya/status/1756636586811531736,1223853150727094272,hamba_sahaaya
1756640050513924582,"Sun Feb 11 11:23:19 +0000 2024",2,"bener sih ngerasa bgt pertanyaan desak anies sby kemaren kureng bgt. orang2 di bawah jg cape soalnya masuknya telat soalnya gatenya dibuka-tutup sama penjaganya ditambah kehujanan jg berharap yg di atas bisa bertanya dgn lebih kritis tapi kayanya jg kecapean soalnya uda malem",1756640050513924582,,,in,ID/ENG/GER,0,1,0,https://x.com/yarosluvv/status/1756640050513924582,1422377021787701250,yarosluvv
1756643365146554595,"Sun Feb 11 11:36:29 +0000 2024",6,"No one talk about pengkultusan ahok no one talk about pengkultusan gusdur no one talk about pengkultusan jokowi. Selalu momennya adalah anies dan ketika anies melakukan sesuatu. Aku sepakat sama poinnya jgn glorifikasi dan aku tambahin pengkultusan ke politisi tapi....",1756643365146554595,,,in,,0,1,0,https://x.com/startover46_/status/1756643365146554595,1640367966566121472,startover46_
1756637118645092691,"Sun Feb 11 11:11:40 +0000 2024",3,"memang yang jauh bermasalah dari Anies itu bukan dianya sih tapi pendukung yang mengkultuskan doi",1756637118645092691,,,in,"Bandung, Indonesia",0,0,1,https://x.com/mutunepepito/status/1756637118645092691,48332892,mutunepepito
1756634080341532909,"Sun Feb 11 10:59:36 +0000 2024",9,"Terima kasih sudah mengingatkan. Ngapain yah saya selama ini berbusa-busa belain Anies ketika borok-borok 02 dan 03 jauh dari perhatian yang nanya.",1756634080341532909,,,in,Indonesia,0,0,0,https://x.com/baysunarya/status/1756634080341532909,432277259,baysunarya
1756528748869161039,"Sun Feb 11 11:30:15 +0000 2024",65,"@tamanakalcom @Y_D_Y_P Kaya...iya tau yg minoritas ini butuh dingertiin paham bgt. Tp kok kesannya kaya butuh validasi terus soalnya terus2an diungkit jd gw jg paham sih jenuhnya yg pendukung anies yg mayoritas ini walau mmg cara penyampaiannya ga bisa dibenarkan jg.",1756641793444311057,,tamanakalcom,in,"terra incognita",1,1,10,https://x.com/awdeehepburn/status/1756641793444311057,1261561687213092864,awdeehepburn
1756626534985768969,"Sun Feb 11 10:29:37 +0000 2024",0,"Mau liat orang jelekin anies tapi jadi ngelawak gak? https://t.co/6enmSHKaeq",1756626534985768969,https://pbs.twimg.com/media/GGDKgb3a4AAgxI8.jpg,,in,Wonderland,0,2,0,https://x.com/starryhway/status/1756626534985768969,1209730620747726850,starryhway
1756628030393586155,"Sun Feb 11 10:35:33 +0000 2024",5,"These three kids are most probably Twitter users. Soalnya yg mereka omongka as if mereka pernah baca tweet2 yg menyebut positifnya si Anies gitu wkwk. Keren kalian dek https://t.co/sjgPF7CrNS",1756628030393586155,https://pbs.twimg.com/media/GGDL4H-boAAGBHz.jpg,,in,Indonesia,0,1,1,https://x.com/psan_konstantin/status/1756628030393586155,1480481535434244097,psan_konstantin
1756624788003627157,"Sun Feb 11 10:22:40 +0000 2024",3309,"ganjar gimana sm golongan minoritas? KENAPA STANDAR KE ANIES TINGGI BGT ANJINK. DOESNT ALWAYS EXTEND TO NATIONAL POLICIES YA INI BERLAKU KE SEMUA PASLON LAH TOLOL DAN KALO YG LAIN AJA DI LEVEL DAERAH GA BISA BEGITU APALG DI NASIONAL? MIKIR TUH YG HOLISTIK STUPID",1756624788003627157,,,in,,43,25,744,https://x.com/truebIu/status/1756624788003627157,1680667800,truebIu
1756632207807098917,"Sun Feb 11 10:52:09 +0000 2024",11,"Jokowi Sadis Biadab Durhaka Tantang Rakyat untuk Mengalahkannya Mengerikan..!! Dirty Vote Pingsan Connie Anies Rosie Besok Senin https://t.co/Jj1Qikf1N2",1756632207807098917,https://pbs.twimg.com/media/GGDPpA_a4AA4TTG.jpg,,in,,0,2,4,https://x.com/FaarahKutsya/status/1756632207807098917,1636184215221063681,FaarahKutsya
1756632208637559165,"Sun Feb 11 10:52:09 +0000 2024",28,"Gak bakal denial. I adore pak anies sbgai politisi yg berbeda krn latar belakang akademisi dn cara dialog terbuka dgn rakyat. Di luar it semua stlh 14 februari nanti lgsung jd oposisi. Pak anies wajib dikritik ditagih janji2nya kalau perlu demo bakal ikut turun aksi.",1756632208637559165,,,in,"imaginary world",0,0,1,https://x.com/itslena88/status/1756632208637559165,1241358469145358336,itslena88
1756623290679058674,"Sun Feb 11 10:16:43 +0000 2024",0,"*singing we are the champions* But Anies weee Anieeesss Terlalu jauh typonya tdk ada capres 2024 namanya amien https://t.co/sRpzCkQw6T",1756623290679058674,https://pbs.twimg.com/media/GGDHkahaQAATNwx.jpg,,in,"South Celebes",0,1,0,https://x.com/catyzenn/status/1756623290679058674,398460080,catyzenn
1756625414695600528,"Sun Feb 11 10:25:10 +0000 2024",19,"Bukannya dari dulu lu ragu mau milih anies karna hrs memilih untuk dukung dia? Karna pks pengusungnya? Not anies related at all. U're not choosing him from the very beginning bco the things he can't control. If u want to choose 03 si partai pengontrol matiin mic then just say it",1756625414695600528,,,in,,0,2,0,https://x.com/m0ntage_/status/1756625414695600528,1457944390832324618,m0ntage_
1756617042680295651,"Sun Feb 11 09:51:53 +0000 2024",24,"Gus Imin cucu dri K.H.bisri pendiri NU lgi mnitikkan air matanya tnda terharu pd sosok Dr. Anies Baswedan Ph.D. yg pny ktulusan dlm memperjuangkan Perubahan d negri ini 1️⃣🆗 https://t.co/cL2VCvUK1c",1756617042680295651,https://pbs.twimg.com/ext_tw_video_thumb/1756616931602538496/pu/img/dR04DiyWxHXQ1f35.jpg,,in,,2,2,11,https://x.com/alfatih212426/status/1756617042680295651,1667213278240706560,alfatih212426
